"","Depth","Yearmarker","YEsin","YEweight","YEcount","YE18O","YEcombined","peakid"
"415",48950000,0,0.328936971148222,0,0.416666666666667,0.6227427435704,0.414619656939104,0
"416",49100000,0,0.310063082822876,0,0.5,0.773474079061213,0.482229401385812,0
"417",49250000,0,0.317713701952725,0,0.5,0.894570254698197,0.522679730495366,0
"418",49400000,0,0.379792653367713,0,0.5,0.972908620850317,0.566796764387798,0
"419",49550000,0,0.571662011111407,0,0.5,1,0.635590973093717,0
"420",49700000,0,0.800356511994267,0.0416666666666667,0.5,0.972908620850317,0.712022724431734,0
"421",49850000,1,0.786621386527349,0,0.5,0.979746486807249,0.696764660724164,0
"422",5e+07,0,0.741087026895922,0,0.416666666666667,0.92062676641559,0.637701809858693,0
"423",50150000,0,0.688531076665791,0,0.416666666666667,0.827430366972642,0.591908588183199,0
"424",50300000,0,0.575979341859465,0.0555555555555556,0.416666666666667,0.707707506500943,0.536386092810446,0
"425",50450000,0,0.476725527976944,0.0972222222222222,0.416666666666667,0.571157419136643,0.475391059532856,0
"426",50600000,0,0.367652772561536,0,0.375,0.428842580863357,0.352771990121666,0
"427",50750000,0,0.293506420556818,0,0.166666666666667,0.292292493499057,0.2211190643676,0
"428",50900000,0,0.241606385551545,0,0.0833333333333334,0.172569633027358,0.141015607170198,0
"429",51050000,0,0.223219078067779,0,0.0833333333333334,0.0793732335844094,0.105957665132698,0
"430",51200000,0,0.223403763288601,0,0.0416666666666667,0.0202535131927514,0.0743501058479941,0
"431",51350000,0,0.231482469759843,0,3.00685402502647e-17,0,0.0574339152566918,0
"432",51500000,0,0.229042322134814,0,3.00685402502647e-17,0,0.0566672571454193,0
"433",51650000,0,0.2418865673303,0,3.00685402502647e-17,0,0.0607027280576246,0
"434",51800000,0,0.260364153365026,0,3.00685402502647e-17,0,0.0665081109225603,0
"435",51950000,0,0.297393786649563,0,3.00685402502647e-17,0,0.0781422712593541,0
"436",52100000,0,0.350116122272907,0,3.00685402502647e-17,0,0.0947068454007996,0
"437",52250000,0,0.414938130046557,0,3.00685402502647e-17,0,0.115072956671646,0
"438",52400000,0,0.472178061045285,0,0.0416666666666667,0,0.146147939423001,0
"439",52550000,0,0.532833753189015,0,0.458333333333333,0,0.296115529219677,0
"440",52700000,0,0.625445969027988,0,0.583333333333333,0,0.364486052655912,0
"441",52850000,0,0.720202744180748,0,0.666666666666667,0,0.420439317453417,0
"442",5.3e+07,0,0.808441768565888,0,0.666666666666667,0,0.448162707252356,0
"443",53150000,1,0.872851920960324,0.111111111111111,0.666666666666667,0.975528258147577,0.809805356738016,0
"444",53300000,0,0.851405436826486,0.0416666666666667,0.666666666666667,0.904508497187474,0.758935424868692,0
"445",53450000,0,0.650114485541739,0,0.666666666666667,0.793892626146237,0.647847890456142,0
"446",53600000,0,0.471386644600505,0,0.666666666666667,0.654508497187474,0.547901838211131,0
"447",53750000,0,0.409612172083738,0,0.666666666666667,0.5,0.47994894415134,0
"448",53900000,0,0.389509144023678,0,0.666666666666667,0.345491502812526,0.425088598498653,0
