"D","d18Oc","YEARMARKER","mean.day","se.day","mean.GR","se.GR","year","day_new","day_new_lower","day_new_upper"
50050,-1.577,0,2393.474705,33.59349764,39.17159572,5.380150969,10,3830.91071424394,3778.01762343878,3885.40394849285
50250,-1.687,0,2395.391225,33.6558576,38.97945907,5.494557843,10,3841.62359043412,3788.66893945891,3896.22371370666
50450,-1.572,0,2398.651697,34.24056519,38.82624648,5.642883329,10,3852.37989255035,3799.27782176168,3907.12984951252
50650,-1.53,0,2404.753023,36.24018307,38.09306386,6.106798194,10,3863.4791899048,3809.42756917261,3918.63710073868
50850,-1.54,0,2393.311003,37.26761305,33.08244825,6.609329801,10,3876.3727533185,3822.93525062535,3931.44423968133
51050,-1.404,0,2377.619104,37.34869531,26.92974595,6.27044019,10,3892.64202958491,3838.32839914927,3947.05701821059
51250,-1.309,0,2375.819475,37.40707192,23.91313968,6.206077178,10,3911.1191173125,3856.5492433654,3966.49637186239
51450,-1.189,0,2382.357063,36.92484517,19.76479922,5.587047554,10,3934.06465345346,3880.81195911223,3987.35197809886
51650,-1.004,0,2409.714231,35.92332503,16.63821526,4.720010334,10,3961.2556460125,3911.01698196531,4012.14684946359
51850,-0.662,0,2519.36144,36.48808046,21.64181214,3.585282228,10,3980.6808423049,3930.87904092484,4031.953364424
52050,-0.516,0,2576.403832,35.66140998,19.91764228,2.515584889,10,4001.52552457971,3952.84707459353,4052.43165335083
52250,-0.374,1,2587.185678,34.80219544,19.94913117,2.049202607,11,4028.84595340998,3979.49027036234,4079.16069035235
52450,-0.515,0,2671.87522,33.87675755,24.89284553,2.450607299,11,4050.65377389734,3999.9677567232,4101.65266857958
52650,-0.953,0,2678.70077,27.24123875,22.029356,2.16931381,11,4075.4203944253,4025.13794170817,4127.45462272096
52850,-1.121,0,2694.281762,20.87772994,22.02503329,1.839395627,11,4100.00867618841,4049.53913253451,4151.68371788788
53050,-1.552,0,2693.988814,15.40171356,22.02121625,1.995875235,11,4124.6026054353,4074.79836861465,4175.87087026411
53250,-1.498,0,2713.779346,12.4330123,42.4592839,2.343132349,11,4137.33201178916,4087.69628307179,4189.01042682909
53450,-1.534,0,2718.149561,14.95830499,43.84077408,2.934124635,11,4149.69582304663,4099.95746154057,4201.1182846893
53650,-1.574,0,2722.540974,17.90389395,44.09049767,3.285726574,11,4161.98027957122,4112.02982712077,4213.71893330782
53850,-1.704,0,2724.664146,20.73439806,22.01941284,3.424298173,11,4187.09603277654,4136.59329126835,4237.7108497283
54050,-1.625,0,2731.56094,23.30424887,42.99093181,3.403890811,11,4199.68591390898,4149.8604138598,4250.83279609076
54250,-1.657,0,2732.723829,25.90679778,24.35733124,3.230744293,11,4222.18921922584,4172.25680368857,4273.22449810128
54450,-1.613,0,2740.290612,28.75885879,40.79675635,3.15759331,11,4235.47478029071,4185.59458546607,4286.66512384902
54650,-1.594,0,2747.308533,29.46989239,31.3283933,3.056020728,11,4252.8555018217,4202.90387625382,4303.92674287828
54850,-1.185,0,2746.609294,32.98876357,35.55370076,2.974114495,11,4268.1303548648,4218.39944540268,4319.00343373745
55050,-1.255,0,2749.315594,36.35340066,29.41761371,2.753055027,11,4286.59938744296,4236.44221229774,4337.23670033933
55250,-1.137,0,2752.485464,39.91637116,21.99653804,2.817886415,11,4311.46498824754,4261.28460562337,4361.72682948343
55450,-1.031,0,2687.106728,41.56003969,26.72899793,2.936541543,11,4331.8609127384,4281.73770197203,4382.57320450859
55650,-0.721,0,2646.870673,42.1304909,30.204647,2.92668501,11,4349.87611972346,4300.5229058582,4400.54853459324
55850,-0.523,0,2495.03397,43.28882506,32.61589933,2.857938258,11,4366.52552457971,4317.84707459353,4417.43165335083
56050,-0.332,1,2498.581245,45.07175771,26.20836863,2.943443914,12,4384.94780875273,4334.9919893173,4436.37748151073
56250,-0.606,0,2519.236189,50.9839719,23.20419895,3.415977018,12,4405.91931808201,4355.53418229921,4458.6829935341
56450,-1.149,0,2756.445472,48.4963564,23.16457195,3.318318765,12,4427.0928892048,4375.16399155272,4480.54971012456
56650,-1.505,0,2762.517803,38.20456177,20.73375383,2.541935726,12,4450.44409835556,4397.62321181307,4503.24219647942
56850,-1.505,0,2768.464049,36.31944032,30.27957097,2.835792913,12,4466.32012693146,4412.06219317845,4519.7931363152
57050,-1.608,0,2774.040862,33.54616353,37.02888078,2.778589815,12,4479.27921800854,4424.67192845602,4533.46130845149
57250,-1.715,0,2778.47245,27.42884166,42.38724159,2.57709126,12,4490.56251246649,4435.20671812333,4544.87885375259
57450,-1.607,0,2757.58052,22.37477798,22.70619413,2.514171897,12,4511.78919185557,4454.9135337076,4566.95076983212
57650,-1.658,0,2753.351543,17.10443862,22.5419035,2.670620639,12,4533.26846248173,4474.90336106384,4589.47130430732
57850,-1.615,0,2758.074501,11.59905011,22.84849326,2.59280236,12,4554.37237602339,4494.03731307507,4611.43774509818
58050,-1.587,0,2768.845211,7.36168529,22.48231733,2.583128657,12,4575.82752518937,4513.06730991467,4632.71246311604
58250,-1.576,0,2785.482929,9.277160115,22.53277022,2.665301448,12,4597.34117880717,4531.88199785224,4655.30841941404
58450,-1.454,0,2802.806506,7.906932081,22.56193386,2.513829049,12,4618.74046252815,4552.19688718197,4677.86196036528
58650,-1.34,0,2809.958625,6.963498746,22.74183119,2.499021656,12,4640.01780236395,4571.51027179078,4699.10447540307
58850,-1.075,0,2810.604245,6.363908932,27.47899834,2.723699717,12,4657.5785232987,4587.0256921087,4716.94825823501
59050,-0.701,0,2883.153218,11.64398538,9.487271594,3.196258542,12,4713.93839791625,4664.28853222165,4764.95287069989
59250,-0.687,0,2955.313822,12.715754,27.56386981,3.362797849,12,4731.52552457971,4682.84707459353,4782.43165335084
59450,-0.43,1,2981.498511,13.21002731,28.47492356,3.667257077,13,4748.96518004101,4699.99608295948,4800.11608170115
59650,-0.665,0,3015.160571,15.76985294,26.74820524,4.131894559,13,4767.6844323781,4717.9955518035,4819.46970481058
59850,-1.327,0,3050.992456,10.14583224,24.87472336,3.102441354,13,4782.63383380565,4732.74928078082,4833.99663591744
60000,-1.746,0,3058.02411,8.729124367,24.84169542,3.119394273,13,4797.59556519103,4747.93494860916,4849.48342122577
