"D","d18Oc","YEARMARKER","mean.day","se.day","mean.GR","se.GR","year","day_new","day_new_lower","day_new_upper"
25300,-1.527,0,2335.08765807147,17.3094969345484,11.3788272743581,6.28624638899521,16,6809.1621732893,6683.20618856089,6981.33416152682
25400,-1.633,0,2339.80946268305,18.3568894972678,11.4580318813031,6.71518310138247,16,6826.0860520903,6696.0227013947,6984.94674866519
25500,-1.676,0,2343.02274966083,19.9793212848205,11.584217155686,6.99263852110344,16,6842.85184498637,6709.28439961887,6987.23790033319
25600,-1.751,0,2347.24369990729,21.7372778701883,11.7109277684918,7.12543035661705,16,6859.54010850244,6730.56843223877,6989.63256970712
25700,-1.751,0,2356.70463220877,23.2724122119677,11.8539462032775,7.1344214886004,16,6876.32682589491,6752.05416897997,6992.36432142082
25800,-1.666,0,2379.32376582326,24.9586383020192,12.0194944316956,6.99989138242351,16,6893.27168496324,6783.81291798503,6993.9488265855
25900,-1.526,0,2382.04322381949,26.4257963460251,12.2563549537942,6.46572785988442,16,6909.04084023799,6812.93860833966,6995.59868393491
26000,-1.437,0,2391.90950141444,28.0227167439231,12.4054289133687,5.86709461313581,16,6924.07586208099,6843.80399902719,6997.35550162573
26100,-1.623,0,2397.74971812314,29.7969787729094,12.485860492673,5.42806970706592,16,6939.02662146314,6873.91005750238,6999.39448892529
26200,-1.637,0,2405.0868829503,31.5285156391586,12.6565736656945,4.78664081175744,16,6952.15335165202,6901.36132343313,7001.33658437267
26300,-1.561,0,2415.27612868338,31.6898398798225,12.8382221955604,4.15208493155743,16,6964.19559322896,6925.2749945328,7002.39966230708
26400,-1.596,0,2417.93116783914,31.9287351667534,13.0464815592803,3.55782091232762,16,6975.65568477728,6946.31155749319,7003.77555330714
26500,-1.402,0,2411.27534823785,31.1356618773731,13.3262359748762,2.80535988512108,16,6986.19440129746,6966.05733340167,7005.02392594298
26600,-1.137,0,2445.01333499941,32.0151773054544,13.7424758150797,2.13805683858019,16,6996.24794998437,6984.83915566403,7006.22939418586
26700,-0.699,0,2488.8155208833,36.5435169749926,12.3055713617354,1.98368580585192,16,7007.54124964323,7007.54095272583,7007.54252850802
26800,-0.699,1,2509.19919618717,37.7083273461357,10.5692191025734,1.68486950551826,17,7029.81662117912,7023.1832313115,7039.17978427839
26900,-0.845,0,2606.81848866508,36.9809743889472,5.947411927854,1.85599718595077,17,7093.96346866687,7068.22714558236,7145.91272207449
27050,-1.119,0,2607.18691698345,41.277381058794,13.0583745539447,2.29741358533131,17,7121.25066950188,7095.77868388487,7168.11629149478
27200,-1.381,0,2639.37150051176,43.1328565715361,14.5131583496486,2.80824588025827,17,7146.13549989589,7120.25991673233,7188.83338263584
27350,-1.572,0,2681.54479985194,33.1415509091172,18.1444257096907,3.16178384706621,17,7165.82814694648,7141.0244677223,7205.36820325937
27500,-1.636,0,2687.15950399927,30.9870770866966,17.3840198038366,3.43936506885072,17,7186.5554242035,7162.62687002899,7222.25168256098
27650,-1.839,0,2681.33957501424,30.101336424651,17.0600767590645,3.15725870659045,17,7207.74526426926,7185.10060212746,7240.0257205191
27800,-1.642,0,2703.82807314796,33.1613939690806,18.1029083173049,3.23875245815195,17,7227.55577324488,7205.70126098145,7256.24026260711
27950,-1.56,0,2710.63017594558,35.7103420687572,18.4083908381481,3.30020361318763,17,7247.09615513733,7226.5402583064,7271.04020943839
28100,-1.572,0,2720.49923097814,35.8812877189935,18.3924197744182,3.24938997112407,17,7266.64784133017,7247.59707108419,7287.60678632171
28250,-1.565,0,2701.75113214069,35.4095092006795,17.9704416276197,3.31071258449682,17,7286.64136387814,7268.85000969024,7305.37449426841
28400,-1.415,0,2642.63418465307,32.8643408319389,17.3247037790492,3.14503650000379,17,7307.30926905794,7291.89540797786,7322.54955826998
28550,-1.372,0,2627.13876365987,29.1786828116571,17.2845252861708,2.79990337358798,17,7327.92319302778,7315.47429686508,7338.98445033223
28700,-1.13,0,2751.41072882705,25.4465247344604,16.4796186189629,2.36569548953053,17,7349.32008211999,7339.25504551004,7356.39161826592
28850,-0.978,0,2791.77680796604,24.0750163910384,15.3301620889124,2.47657901238561,17,7372.54124964323,7372.54095272583,7372.54252850802
29000,-0.443,1,2687.13211188123,16.4596892251965,13.9734150385667,1.66416402916311,18,7390.25187252535,7379.86428092719,7397.71831052586
29150,-0.534,0,2544.83224780943,11.9887577611646,14.1278743078391,1.79817825840199,18,7407.85281486224,7386.56933724033,7420.04172449078
29300,-0.575,0,2564.50962167396,11.6872038086062,14.1318632294488,2.35438630313153,18,7425.67651216919,7393.98494116257,7443.7654053311
29450,-0.748,0,2614.95015159399,14.0468437908766,14.1314415602844,4.0823012795539,18,7444.80842892564,7401.4270009276,7471.380703287
29600,-1.034,0,2654.24859780031,14.5502198653472,14.1274155763434,5.39591854555784,18,7465.91215625363,7411.85522565621,7505.76778411065
29750,-1.418,0,2634.544010137,15.2017748178822,14.1244896457337,6.6271689020334,18,7490.28681811554,7429.92757941184,7564.54392095942
29900,-1.662,0,2627.84273127791,17.331109403164,14.1226493032794,7.3929474689971,18,7514.06731232173,7449.74528137994,7598.51877060323
30050,-1.719,0,2629.77964167114,20.250300966629,14.1218666820258,7.42388993994893,18,7537.637539781,7473.77459591601,7631.27658222207
30200,-1.722,0,2635.4220144284,23.5401195869252,14.1224217835137,6.86909393852149,18,7561.20982526093,7499.38957331947,7654.01906353744
30350,-2.012,0,2648.25652446149,25.8053574276462,14.1248237125713,6.1194737157507,18,7583.21444315404,7529.16040931156,7669.69178541653
30500,-1.654,0,2645.0432440894,29.8101559751164,14.1315173051612,5.6899893817217,18,7605.17317859513,7557.81286092196,7682.93046109764
30650,-1.661,0,2658.46706901024,33.0451617203037,14.2121967424104,5.06679313888531,18,7626.22092860023,7586.03735691055,7691.05031561573
30800,-1.666,0,2662.48660315235,35.6912542779234,14.1680459315998,4.47128620814775,18,7645.74222972956,7612.15598486661,7699.59945627649
30950,-1.671,0,2676.46637020004,37.0355751850879,14.1569049212993,3.89894811021339,18,7664.78531940878,7636.12070801774,7707.60107050793
31100,-1.707,0,2688.65854310364,37.0278144509418,14.16121153479,3.69077005264634,18,7683.57872257823,7661.64412454029,7716.40943205103
31250,-1.477,0,2682.85008620264,34.4176039351475,14.1719186719339,3.17547950461495,18,7701.76791084944,7685.08703161689,7723.30365491279
31400,-1.459,0,2698.33410644823,32.0787289225898,14.1796069533632,3.12506960257555,18,7719.84985567745,7709.61002198161,7730.51364220893
31550,-0.885,0,2663.66095285041,28.0861849181117,14.1935312551306,2.5079829589461,18,7737.54124964323,7737.54095272583,7737.54252850802
31700,-0.455,1,2538.64380668265,21.9916238300146,1.87274733439161,2.19764091831225,19,7856.21919842145,7737.54099230997,8059.06204227557
31850,-0.523,0,2648.70447483497,16.3504075251921,8.80534690928325,2.36607080595077,19,7898.23268762657,7783.07837836943,8065.5511220323
32000,-1.065,0,2684.59005091793,12.593204472482,19.486853486805,3.52958668714631,19,7916.22580861737,7809.79674142903,8068.63010497191
32150,-1.169,0,2663.89637769842,10.3863828228734,48.2198654390928,4.19558150934028,19,7923.31474956858,7819.39086118223,8069.85963436095
32300,-1.272,0,2657.27188290207,8.64575392679269,47.1251609262756,4.33340280443489,19,7930.58220281713,7829.62857944624,8071.22069925714
32450,-1.42,0,2660.31495879544,9.18887546711998,55.1669827643334,4.54302436875694,19,7936.79858114988,7838.14590494848,8072.15857641931
32600,-1.536,0,2664.2198448183,10.7572749878664,61.403961317461,4.80611136670654,19,7942.36121106168,7845.69824962018,8073.01346677407
32750,-1.695,0,2673.39124401949,10.9569191003332,61.863335284347,5.11038532526184,19,7947.89251158802,7853.70039407764,8073.97458496825
32900,-1.651,0,2682.71264605121,11.1468937078884,60.4915370854285,5.27607084461787,19,7953.53359760077,7861.68258663773,8074.8270657575
33050,-1.67,0,2688.89697005435,11.687432337606,58.555608396762,5.36157679784645,19,7959.37787610973,7869.85631530468,8075.96226058754
33200,-1.598,0,2694.91058695774,11.7563226454808,56.0630736648031,5.21241317528319,19,7965.4891856428,7877.28955844821,8077.04949256117
33350,-1.507,0,2701.62187901382,12.6457940079085,52.973377099256,5.13395347126565,19,7971.97815278914,7885.96588153904,8078.44400844493
33500,-1.677,0,2703.2827594968,13.541543120576,49.2060521277209,4.90568142079205,19,7978.94908949321,7894.53792698557,8079.97504756534
33650,-1.687,0,2707.87338729646,13.6449639829381,46.1450324644395,4.6039441938316,19,7986.34770863661,7903.82544018901,8081.54824772422
33800,-1.531,0,2694.39425901014,14.6649005809742,39.9560046801643,4.24435301519775,19,7994.9534813249,7914.49746541422,8082.87764172128
33950,-1.673,0,2696.77412167356,15.3410779244673,30.3387734179296,3.75306168547763,19,8006.31820050456,7929.9618769135,8085.12242333648
34100,-1.442,0,2716.39914764367,16.617359113398,12.6584502925128,2.92541216931229,19,8034.61207136433,7965.14639477637,8090.87521063643
34250,-0.734,0,2783.61771695501,15.1941359596265,20.2767381145612,4.46495000564463,19,8052.30413865528,7983.20353946876,8095.33569183734
34400,-0.405,0,2978.35155573081,17.1889406137685,7.75838079297974,2.70201342909541,19,8102.54124964323,8102.54095272583,8102.54252850802
34550,-0.327,1,2991.35093226109,13.2579194632584,14.9700787010995,2.16441858185963,20,8113.360181458,8103.75965944983,8125.96459697944
34700,-0.758,0,3029.08319707609,14.4607136689625,22.6496123330525,3.51340818419586,20,8120.50142646808,8104.52506601802,8140.5458135492
34850,-0.919,0,3026.62053035827,12.9588896031808,17.4233562567764,3.28168794460296,20,8129.87113181685,8105.5189510618,8159.75610623682
35000,-1.044,0,3024.18306162049,11.4823027043299,0.384257478915731,2.91582123192112,20,8178.93706965438,8109.36080839396,8371.70265526038
